RefSoil ID	NCBI ID	Taxon ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Organism	RAST ID	Downloaded	Notes	Old_Assembly_Num		Inlcuded_in_my_RefSoil	Truncated_RefSoil	New_organism_name	New_Assembly_Num		Truncated_RefSoil
RefSoil_812	NC_022794.1	1399115	Bacteria	Firmicutes	Bacilli	Bacillales		Exiguobacterium		Exiguobacterium sp. MH3	1399115.9	y		GCF_000496635.1		y	y	Exiguobacterium sp. MH3	GCF_000496635.1	y	y
RefSoil_813	NC_022795.1	1123384	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga hypogea	Pseudothermotoga hypogea DSM 11164	1123384.5	y		GCF_000504105.1		y	n	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	GCF_000504105.1	y	n
RefSoil_814	NC_022873.1	529122	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis YBT-1518	529122.8	y		GCF_000497525.1		y	n	Bacillus thuringiensis YBT-1518	GCF_000497525.1	y	n
RefSoil_815	NC_022904.2	1416914	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea pnomenusa	Pandoraea pnomenusa 3kgm	1416914.1	y		GCF_000590495.2		y	n	Pandoraea pnomenusa 3kgm	GCF_000590495.2	y	n
RefSoil_816	NC_022964.1	1388758	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	Dehalococcoides mccartyi GY50	1388758.6	y		GCF_000499365.1		y	n	Dehalococcoides mccartyi GY50	GCF_000499365.1	y	n
RefSoil_817	NC_022997.1	1029756	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium nitrativorans	Hyphomicrobium nitrativorans NL23	1029756.9	y		GCF_000503895.1		y	y	Hyphomicrobium nitrativorans NL23	GCF_000503895.1	y	y
RefSoil_818	NC_023019.1	1415629	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa MTB-1	1415629.9	y		GCF_000504045.1		y	n	Pseudomonas aeruginosa MTB-1	GCF_000504045.1	y	n
RefSoil_819	NC_023037.2	1429244	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa	Paenibacillus polymyxa CR1	1429244.8	y		GCF_000507205.3		y	n	Paenibacillus polymyxa CR1	GCF_000507205.3	y	n
RefSoil_820	NC_023064.1	1415630	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		Pseudomonas sp. TKP	1415630.8	y		GCF_000508205.1		y	n	Pseudomonas sp. TKP	GCF_000508205.1	y	n
RefSoil_821	NC_023073.1	1415165	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens LFB112	1415165.9	y		GCF_000508265.1		y	n	Bacillus amyloliquefaciens LFB112	GCF_000508265.1	y	n
RefSoil_822	NC_023075.1	1435044	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas monteilii	Pseudomonas monteilii SB3078	1435044.7	y		GCF_000510285.1		y	n	Pseudomonas monteilii SB3078	GCF_000510285.1	y	n
RefSoil_823	NC_023076.1	1435058	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas monteilii	Pseudomonas monteilii SB3101	1435058.7	y		GCF_000510325.1		y	n	Pseudomonas monteilii SB3101	GCF_000510325.1	y	n
RefSoil_824	NC_023149.1	1427342	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa SCV20265	1427342.8	y		GCF_000510305.1		y	n	Pseudomonas aeruginosa SCV20265	GCF_000510305.1	y	n
RefSoil_825	NZ_CM001165.1	355249	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces		Streptomyces sp. Tu6071	355249.18	y		GCF_000213055.1		y	n	Streptomyces sp. Tu6071	GCF_000213055.1	y	n
RefSoil_826	NZ_CM001763.1	1260626	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas syringae	Pseudomonas syringae pv. syringae B64	1260626.9	y		GCF_000331385.1		y	n	Pseudomonas syringae pv. syringae B64	GCF_000331385.1	y	n
RefSoil_827	"NZ_CM002024.1,NZ_CM002025.1"	1300225	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	Agrobacterium tumefaciens WRT31	"1300225.12,1300225.11"	y		GCF_000439225.1		y	n	Agrobacterium tumefaciens WRT31	GCF_000439225.1	y	n
RefSoil_828	NZ_CM002139.1	1219375	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cassavae	Xanthomonas cassavae CFBP 4642	1219375.6	y		GCF_000454545.1		y	n	Xanthomonas cassavae CFBP 4642	GCF_000454545.1	y	n
RefSoil_829	NZ_CM002177.1	191292	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus		Rhodococcus aetherivorans	191292.18	y		GCF_025722975.1		y	y	Rhodococcus aetherivorans	GCF_025722975.1	y	y
RefSoil_830	NZ_CM002330.1	1395516	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas moraviensis	Pseudomonas moraviensis R28-S	1395516.6	y		GCF_000512275.1		y	n	Pseudomonas moraviensis R28-S	GCF_000512275.1	y	n
RefSoil_831	NZ_CM002395.1	1412844	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis 52-G	1412844.6	y		GCF_000559005.1		y	n	Bacillus anthracis 52-G	GCF_000559005.1	y	n
RefSoil_832	NZ_CM002398.1	1412842	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis 9080-G	1412842.6	y		GCF_000558985.1		y	n	Bacillus anthracis 9080-G	GCF_000558985.1	y	n
RefSoil_833	NZ_CM002401.1	1412843	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis 8903-G	1412843.6	y		GCF_000558965.1		y	y	Bacillus anthracis 8903-G	GCF_000558965.1	y	y
RefSoil_834	NZ_CM002755.1	1457195	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum Rs-10-244	1457195.9	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000671315.1		y	n	Ralstonia solanacearum Rs-10-244	GCF_000671315.1	y	n
RefSoil_835	NZ_CM002757.1	1394180	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum Rs-09-161	1394180.1	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000671335.1		y	n	Ralstonia solanacearum Rs-09-161	GCF_000671335.1	y	n
RefSoil_836	NZ_CM002796.1	682633	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium ciceri	Mesorhizobium ciceri ca181	682633.6	y		GCF_000474725.1		y	y	Mesorhizobium ciceri ca181	GCF_000474725.1	y	y
RefSoil_837	NZ_CP001970.1	743835	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis str. A16	743835.6	y		GCF_000512835.2		y	n	Bacillus anthracis str. A16	GCF_000512835.2	y	n
RefSoil_838	NZ_CP001974.1	673518	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis str. A16R	673518.11	y		GCF_000512775.2		y	y	Bacillus anthracis str. A16R	GCF_000512775.2	y	y
RefSoil_839	NZ_CP002190.1	765869	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio bacteriovorus	Bdellovibrio bacteriovorus W	765869.8	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000525675.1		y	n	Bdellovibrio bacteriovorus W	GCF_000525675.1	y	n
RefSoil_840	NZ_CP002871.1	1010834	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	Mycobacterium tuberculosis HKBS1	1010834.6	y		GCF_000572125.1		y	y	Mycobacterium tuberculosis HKBS1	GCF_000572125.1	y	y
RefSoil_841	NZ_CP003181.1	1052004	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis	Granulibacter bethesdensis CGDNIH3	1052004.6	y		0		n	n	Granulibacter bethesdensis CGDNIH3	GCF_000014285.2	n	n
RefSoil_842	NZ_CP003915.1	1247726	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella mimigardefordensis	Advenella mimigardefordensis DPN7	1247726.7	y		GCF_000521505.1		y	n	Advenella mimigardefordensis DPN7	GCF_000521505.1	y	n
RefSoil_843	NZ_CP003923.1	1246626	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus lehensis	Bacillus lehensis G1	1246626.6	y		GCF_000706725.1		y	y	Shouchella lehensis G1	GCF_000706725.1	y	y
RefSoil_844	NZ_CP003949.1	543736	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus opacus	Rhodococcus opacus PD630	543736.11	y		GCF_020542785.1		y	n	Rhodococcus opacus PD630	GCF_020542785.1	y	n
RefSoil_845	NZ_CP003999.1	1123862	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Klebsiella pneumoniae subsp. pneumoniae Kp13	1123862.13	y		GCF_000512165.1		y	n	Klebsiella pneumoniae subsp. pneumoniae Kp13	GCF_000512165.1	y	n
RefSoil_846	NZ_CP004078.1	1268072	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sabinae	Paenibacillus sabinae T27	1268072.6	y		GCF_000612505.1		y	n	Paenibacillus sabinae T27	GCF_000612505.1	y	n
RefSoil_847	"NZ_CP004383.1,NZ_CP004384.1"	1249667	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia thailandensis	Burkholderia thailandensis USAMRU Malaysia #20	"1249667.8,1249667.9"	y		GCF_000706745.1		y	n	Burkholderia thailandensis USAMRU Malaysia #20	GCF_000706745.1	y	n
RefSoil_848	NZ_CP004870.1	1261129	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis serovar kurstaki str	1261129.8	y		GCF_000717535.1		y	n	Bacillus thuringiensis serovar kurstaki str. HD-1	GCF_000710255.1	y	n
RefSoil_849	NZ_CP006581.1	763057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium huakuii	Mesorhizobium huakuii 7653R	763057.17	y	was removed from NCBI? Was still able to access genome assembly number	0		n	n	Mesorhizobium huakuii 7653R	GCA_000709395.2	n	n
RefSoil_850	NZ_CP006587.1	1356852	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter		Hymenobacter sp. APR13	1356852.7	y		GCF_000737515.1		y	y	Hymenobacter sp. APR13	GCF_000737515.1	y	y
RefSoil_851	NZ_CP006644.1	1123269	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens	Sphingomonas sanxanigenens DSM 19645	1123269.12	y		GCF_000512205.2		y	y	Sphingomonas sanxanigenens DSM 19645 = NX02	GCF_000512205.2	y	y
RefSoil_852	NZ_CP006696.1	155920	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xylella	Xylella fastidiosa	Xylella fastidiosa subsp. sandyi Ann-1	155920.1	y		GCF_000698805.1		y	n	Xylella fastidiosa subsp. sandyi Ann-1	GCF_000698805.1	y	n
RefSoil_853	NZ_CP006742.1	1392837	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	Bacillus anthracis str. SVA11	1392837.6	y		GCF_000583105.1		y	y	Bacillus anthracis str. SVA11	GCF_000583105.1	y	y
RefSoil_854	NZ_CP006772.1	1400053	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				Bacteroidales bacterium CF	1400053.7	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000473305.1		y	y	Bacteroidales bacterium CF	GCF_000473305.1	y	y
RefSoil_855	NZ_CP006850.1	1415166	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia nova	Nocardia nova SH22a	1415166.9	y		GCF_000523235.1		y	n	Nocardia nova SH22a	GCF_000523235.1	y	n
RefSoil_856	NZ_CP006872.1	1413214	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus polymyxa	Paenibacillus polymyxa SQR-21	1413214.8	y		GCF_000597985.1		y	y	Paenibacillus polymyxa SQR-21	GCF_000597985.1	y	y
RefSoil_857	NZ_CP006890.1	1423138	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus methylotrophicus	Bacillus methylotrophicus SQR9	1423138.6	y		GCF_000513755.1		y	n	Bacillus velezensis SQR9	GCF_000685725.1	y	n
RefSoil_858	"NZ_CP006961.1,NZ_CP006962.1"	1004954	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella suis	Brucella suis bv. 1 str. S2	"1004954.9,1004954.1"	y		GCF_000209635.2		y	n	Brucella suis bv. 1 str. S2	GCF_000209635.2	y	n
RefSoil_859	NZ_CP006983.1	1408273	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	Pseudomonas aeruginosa LESB65	1408273.6	y		GCF_000583955.1		y	n	Pseudomonas aeruginosa LESB65	GCF_000583955.1	y	n
RefSoil_860	NZ_CP006986.1	1432050	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium etli	Rhizobium etli bv. mimosae str. IE4771	1432050.11	y		GCF_000698845.1		y	n	Rhizobium sp. IE4771	GCF_000698845.1	y	n
RefSoil_861	NZ_CP007033.1	871738	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacter	Dehalobacter restrictus	Dehalobacter restrictus DSM 9455	871738.7	y		GCF_000512895.1		y	y	Dehalobacter restrictus DSM 9455	GCF_000512895.1	y	y
RefSoil_862	NZ_CP007039.1	1441629	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas cichorii	Pseudomonas cichorii JBC1	1441629.7	y		GCF_000517305.1		y	n	Pseudomonas cichorii JBC1	GCF_000517305.1	y	n
RefSoil_863	NZ_CP007044.2	1441930	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Chania	Chania multitudinisentens	Chania multitudinisentens RB-25	1441930.11	y		GCF_000520015.2		y	n	Chania multitudinisentens RB-25	GCF_000520015.2	y	n
RefSoil_864	NZ_CP007045.1	754523	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	Rhizobium leguminosarum bv. trifolii WSM1689	754523.1	y		GCF_000517605.1		y	n	Rhizobium leguminosarum bv. trifolii WSM1689	GCF_000517605.1	y	n
RefSoil_865	NZ_CP007067.1	1033991	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	Rhizobium leguminosarum bv. trifolii CB782	1033991.1	y		GCF_000520875.1		y	y	Rhizobium leguminosarum bv. trifolii CB782	GCF_000520875.1	y	y
RefSoil_866	NZ_CP007139.1	661478	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	Fimbriimonas ginsengisoli	Fimbriimonas ginsengisoli Gsoil 348	661478.7	y		GCF_000724625.1		y	n	Fimbriimonas ginsengisoli Gsoil 348	GCF_000724625.1	y	n
RefSoil_867	NZ_CP007155.1	1449976	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida	Kutzneria albida DSM 43870	1449976.8	y		GCF_000525635.1		y	n	Kutzneria albida DSM 43870	GCF_000525635.1	y	n
RefSoil_868	NZ_CP007172.1	1457190	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria ivanovii	Listeria ivanovii WSLC3009	1457190.6	y		GCF_000565155.1		y	n	Listeria ivanovii WSLC3009	GCF_000565155.1	y	n
RefSoil_869	NZ_CP007201.1	1150621	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum multivorans	Sulfurospirillum multivorans DSM 12446	1150621.25	y		GCF_000568815.1		y	n	Sulfurospirillum multivorans DSM 12446	GCF_000568815.1	y	n
RefSoil_870	NZ_CP007208.1	1288	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		Staphylococcus xylosus	1288.91	y		GCF_000709415.1		y	y	Staphylococcus xylosus	GCF_000709415.1	y	y
RefSoil_871	"NZ_CP007225.1,NZ_CP007226.1"	1435057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	Agrobacterium tumefaciens LBA4213 (Ach5)	"1435057.12,1435057.11"	y		GCF_000576515.1		y	n	Agrobacterium tumefaciens LBA4213 (Ach5)	GCF_000576515.1	y	n
RefSoil_872	NZ_CP007230.1	367190	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Yersinia		Yersinia similis	367190.1	y		GCF_000582515.1		y	n	Yersinia similis	GCF_000582515.1	y	n
RefSoil_873	"NZ_CP007236.1,NZ_CP007237.1"	1416753	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Ensifer adhaerens	Ensifer adhaerens OV14	"1416753.9,1416753.8"	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000583045.1		y	y	Ensifer adhaerens OV14	GCF_000583045.1	y	y
RefSoil_874	NZ_CP007243.1	1441628	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum ferriphilum	Leptospirillum ferriphilum YSK	1441628.8	y		GCF_000695975.1		y	n	Leptospirillum ferriphilum YSK	GCF_000695975.1	y	n
RefSoil_875	NZ_CP007409.1	1404258	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	Bacillus subtilis subsp. subtilis str. O	1404258.7	y		GCF_000706705.1		y	n	Bacillus subtilis subsp. subtilis str. OH 131.1	GCF_000706705.1	y	n
RefSoil_876	NZ_CP007410.1	930166	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		Pseudomonas brassicacearum	930166.16	y		GCF_008370715.1		y	n	Pseudomonas brassicacearum	GCF_008370715.1	y	n
RefSoil_877	NZ_CP007441.1	316	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		Pseudomonas stutzeri	316.114	y		GCF_000590475.1		y	n	Stutzerimonas stutzeri	GCF_019704535.1	y	n
RefSoil_878	NZ_CP007452.1	1286171	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium acidaminophilum	Eubacterium acidaminophilum DSM 3953	1286171.6	y		GCF_000597865.1		y	y	Peptoclostridium acidaminophilum DSM 3953	GCF_000597865.1	y	y
RefSoil_879	NZ_CP007481.1	1286528	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia helminthoeca	Neorickettsia helminthoeca str. Oregon	1286528.8	y		GCF_000632985.1		y	n	Neorickettsia helminthoeca str. Oregon	GCF_000632985.1	y	n
RefSoil_880	NZ_CP007492.1	1639	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria		Listeria monocytogenes	1639.1298	y		GCF_000600015.1		y	n	Listeria monocytogenes	GCF_000382925.1	y	n
RefSoil_881	NZ_CP007499.1	1280	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus		Staphylococcus aureus	1280.5054	y	for some reason did not download originally? Was still able to access genome assembly number	GCF_000746505.1		y	n	Staphylococcus aureus	GCF_000418345.1	y	n
RefSoil_882	NZ_CP007506.2	93220	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea		Pandoraea pnomenusa	93220.31	y		GCF_000504585.2		y	n	Pandoraea pnomenusa	GCF_000504585.2	y	n
RefSoil_883	NZ_CP007514.1	42256	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter		Rubrobacter radiotolerans	42256.6	y		GCF_000661895.1		y	y	Rubrobacter radiotolerans	GCF_000661895.1	y	y
RefSoil_884	NZ_CP007546.1	1421338	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	Enterobacter asburiae L1	1421338.1	y		GCF_000498635.1		y	n	Enterobacter asburiae L1	GCF_000498635.1	y	n
RefSoil_885	NZ_CP007557.1	1333848	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	Citrobacter freundii CFNIH1	1333848.9	y	was removed from NCBI? Was still able to access genome assembly number	GCF_000648515.1		y	n	Citrobacter freundii CFNIH1	GCF_000648515.1	y	n
RefSoil_886	NZ_CP007569.1	476282	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	Bradyrhizobium japonicum SEMIA 5079	476282.1	y		GCF_000661935.1		y	y	Bradyrhizobium japonicum SEMIA 5079	GCF_000661935.1	y	y
RefSoil_887	NZ_CP007574.1	68570	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces		Streptomyces albulus	68570.12	y		GCF_024752535.1		y	n	Streptomyces noursei	GCF_016917755.1	y	n
RefSoil_888	NZ_CP007597.1	216778	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas		Stenotrophomonas rhizophila	216778.15	y		GCF_000661955.1		y	y	Stenotrophomonas rhizophila	GCF_000661955.1	y	y
RefSoil_889	NZ_CP007600.1	1639	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria		Listeria monocytogenes	1639.1299	y	has been updated? Was still able to access genome assembly number	GCF_000681515.2		y	y	Listeria monocytogenes	GCF_000382925.1	y	y
RefSoil_890	NZ_CP007607.1	570416	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	Bacillus thuringiensis serovar kurstaki str	570416.13	y		GCF_000747545.1		y	n	Bacillus thuringiensis serovar kurstaki str. YBT-1520	GCF_000688795.1	y	n
RefSoil_891	NZ_CP007618.1	1392	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		Bacillus anthracis	1392.27	y		GCF_000742655.1		y	y	Bacillus anthracis	GCF_000534935.2	y	y
RefSoil_892	NZ_CP007620.1	303	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		Pseudomonas putida	303.193	y		GCF_000691565.1		y	n	Pseudomonas putida	GCF_000691565.1	y	n
RefSoil_893	NZ_CP007627.1	96345	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		Flavobacterium psychrophilum	96345.74	y		GCF_013343195.2		y	y	Flavobacterium psychrophilum	GCF_013343195.2	y	y
RefSoil_894	NZ_CP007638.1	1495331	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		Pseudomonas sp. WCS374	1495331.7	y		GCF_000698295.1		y	y	Pseudomonas sp. WCS374	GCF_000698295.1	y	y
RefSoil_895	NZ_CP007656.1	959	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio		Bdellovibrio bacteriovorus	959.13	y		GCF_000691605.1		y	n	Bdellovibrio bacteriovorus	GCF_000691605.1	y	n
RefSoil_896	"NZ_CP007663.1,NZ_CP007662.1"	235	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella		Brucella abortus	"235.47,235.46"	y		GCF_000740295.1		y	n	Brucella abortus	GCF_000740135.1	y	n
